timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
8308000,32767,32767,32767,32767,-40,32767
8312000,32767,32767,32767,32767,32767,32767
8316000,32767,32767,32767,32767,32767,32767
8320000,32767,32767,32767,32767,32767,32767
8324000,32767,32767,32767,32767,32767,32767
8328000,32767,32767,32767,32767,32767,32767
8332000,32767,32767,32767,32767,-40,32767
8336000,32767,32767,32767,32767,32767,32767
8340000,32767,32767,32767,-40,32767,32767
8344000,32767,32767,32767,32767,32767,32767
8348000,32767,32767,32767,32767,32767,32767
8352000,32767,32767,32767,32767,-40,32767
8356000,32767,32767,32767,32767,32767,32767
8360000,32767,32767,32767,32767,32767,32767
8364000,32767,32767,32767,32767,32767,32767
8368000,32767,32767,32767,32767,32767,32767
8372000,32767,32767,32767,32767,0,32767
8376000,32767,32767,32767,32767,32767,32767
8380000,32767,32767,32767,32767,32767,32767
8384000,32767,32767,32767,32767,32767,32767
8388000,32767,32767,32767,32767,32767,32767
8392000,32767,32767,32767,32767,32767,32767
8396000,32767,32767,32767,32767,-40,32767
8400000,32767,32767,32767,32767,32767,32767
8404000,32767,32767,32767,-40,32767,32767
8408000,32767,32767,32767,32767,32767,32767
8412000,32767,32767,32767,32767,32767,32767
8416000,32767,32767,32767,32767,32767,32767
8420000,32767,32767,32767,32767,-40,32767
8424000,32767,32767,32767,32767,32767,32767
8428000,32767,32767,32767,32767,32767,32767
8432000,32767,32767,32767,32767,32767,32767
8436000,32767,32767,32767,32767,32767,32767
8440000,32767,32767,32767,32767,-40,32767
8444000,32767,32767,32767,32767,32767,32767
8448000,32767,32767,32767,32767,32767,32767
8452000,32767,32767,32767,32767,32767,32767
8456000,32767,32767,32767,32767,32767,32767
8460000,32767,32767,32767,32767,32767,32767
8464000,32767,32767,32767,32767,-40,32767
8468000,32767,32767,32767,-40,32767,32767
8472000,32767,32767,32767,32767,32767,32767
8476000,32767,32767,32767,32767,32767,32767
8480000,32767,32767,32767,32767,32767,32767
8484000,32767,32767,32767,32767,-40,32767
8488000,32767,32767,32767,32767,32767,32767
8492000,32767,32767,32767,32767,32767,32767
8496000,32767,32767,32767,32767,32767,32767
8500000,32767,32767,32767,32767,32767,32767
8504000,32767,32767,32767,32767,0,32767
8508000,32767,32767,32767,32767,32767,32767
8512000,32767,32767,32767,32767,32767,32767
8516000,32767,32767,32767,32767,32767,32767
8520000,32767,32767,32767,32767,32767,32767
8524000,32767,32767,32767,32767,32767,32767
8528000,32767,32767,32767,32767,-40,32767
8532000,32767,32767,32767,-40,32767,32767
8536000,32767,32767,32767,32767,32767,32767
8540000,32767,32767,32767,32767,32767,32767
8544000,32767,32767,32767,32767,32767,32767
8548000,32767,32767,32767,32767,32767,32767
8552000,32767,32767,32767,32767,-40,32767
8556000,32767,32767,32767,32767,32767,32767
8560000,32767,32767,32767,32767,32767,32767
8564000,32767,32767,32767,32767,32767,32767
8568000,32767,32767,32767,32767,32767,32767
8572000,32767,32767,32767,32767,-40,32767
8576000,32767,32767,32767,32767,32767,32767
8580000,32767,32767,32767,32767,32767,32767
8584000,32767,32767,32767,32767,32767,32767
8588000,32767,32767,32767,32767,32767,32767
8592000,32767,32767,32767,-40,32767,32767
8596000,32767,32767,32767,32767,-40,32767
8600000,32767,32767,32767,32767,32767,32767
8604000,32767,32767,32767,32767,32767,32767
8608000,32767,32767,32767,32767,32767,32767
8612000,32767,32767,32767,32767,0,32767
8616000,32767,32767,32767,32767,32767,32767
8620000,32767,32767,32767,32767,32767,32767
8624000,32767,32767,32767,32767,32767,32767
8628000,32767,32767,32767,32767,32767,32767
8632000,32767,32767,32767,32767,32767,32767
8636000,32767,32767,32767,32767,0,32767
8640000,32767,32767,32767,32767,32767,32767
8644000,32767,32767,32767,32767,32767,32767
8648000,32767,32767,32767,32767,32767,32767
8652000,32767,32767,32767,32767,32767,32767
8656000,32767,32767,32767,-40,32767,32767
8660000,32767,32767,32767,32767,-40,32767
8664000,32767,32767,32767,32767,32767,32767
8668000,32767,32767,32767,32767,32767,32767
8672000,32767,32767,32767,32767,32767,32767
8676000,32767,32767,32767,32767,32767,32767
8680000,32767,32767,32767,32767,32767,32767
8684000,32767,32767,32767,32767,-40,32767
8688000,32767,32767,32767,32767,32767,32767
8692000,32767,32767,32767,32767,32767,32767
8696000,32767,32767,32767,32767,32767,32767
8700000,32767,32767,32767,32767,32767,32767
8704000,32767,32767,32767,32767,-40,32767
8708000,32767,32767,32767,32767,32767,32767
8712000,32767,32767,32767,32767,32767,32767
8716000,32767,32767,32767,32767,32767,32767
8720000,32767,32767,32767,-40,32767,32767
8724000,32767,32767,32767,32767,32767,32767
8728000,32767,32767,32767,32767,-40,32767
8732000,32767,32767,32767,32767,32767,32767
8736000,32767,32767,32767,32767,32767,32767
8740000,32767,32767,32767,32767,32767,32767
8744000,32767,32767,32767,32767,32767,32767
8748000,32767,32767,32767,32767,-40,32767
8752000,32767,32767,32767,32767,32767,32767
8756000,32767,32767,32767,32767,32767,32767
8760000,32767,32767,32767,32767,32767,32767
8764000,32767,32767,32767,32767,32767,32767
8768000,32767,32767,32767,32767,0,32767
8772000,32767,32767,32767,32767,32767,32767
8776000,32767,32767,32767,32767,32767,32767
8780000,32767,32767,32767,32767,32767,32767
8784000,32767,32767,32767,-40,32767,32767
8788000,32767,32767,32767,32767,32767,32767
8792000,32767,32767,32767,32767,-40,32767
8796000,32767,32767,32767,32767,32767,32767
8800000,32767,32767,32767,32767,32767,32767
8804000,32767,32767,32767,32767,32767,32767
8808000,32767,32767,32767,32767,32767,32767
8812000,32767,32767,32767,32767,32767,32767
8816000,32767,32767,32767,32767,-40,32767
8820000,32767,32767,32767,32767,32767,32767
8824000,32767,32767,32767,32767,32767,32767
8828000,32767,32767,32767,32767,32767,32767
8832000,32767,32767,32767,32767,32767,32767
8836000,32767,32767,32767,32767,-40,32767
8840000,32767,32767,32767,0,32767,32767
8844000,32767,32767,32767,32767,32767,32767
8848000,32767,32767,32767,32767,32767,32767
8852000,32767,32767,32767,32767,32767,32767
8856000,32767,32767,32767,32767,32767,32767
8860000,32767,32767,32767,32767,-40,32767
8864000,32767,32767,32767,32767,32767,32767
8868000,32767,32767,32767,32767,32767,32767
8872000,32767,32767,32767,32767,32767,32767
8876000,32767,32767,32767,32767,32767,32767
8880000,32767,32767,32767,32767,-40,32767
8884000,32767,32767,32767,32767,32767,32767
8888000,32767,32767,32767,32767,32767,32767
8892000,32767,32767,32767,32767,32767,32767
8896000,32767,32767,32767,32767,32767,32767
8900000,32767,32767,32767,32767,32767,32767
8904000,32767,32767,32767,32767,-40,32767
8908000,32767,32767,32767,-40,32767,32767
8912000,32767,32767,32767,32767,32767,32767
8916000,32767,32767,32767,32767,32767,32767
8920000,32767,32767,32767,32767,32767,32767
8924000,32767,32767,32767,32767,-40,32767
8928000,32767,32767,32767,32767,32767,32767
8932000,32767,32767,32767,32767,32767,32767
8936000,32767,32767,32767,32767,32767,32767
8940000,32767,32767,32767,32767,32767,32767
8944000,32767,32767,32767,32767,0,32767
8948000,32767,32767,32767,32767,32767,32767
8952000,32767,32767,32767,32767,32767,32767
8956000,32767,32767,32767,32767,32767,32767
8960000,32767,32767,32767,32767,32767,32767
8964000,32767,32767,32767,32767,32767,32767
8968000,32767,32767,32767,32767,-40,32767
8972000,32767,32767,32767,-40,32767,32767
8976000,32767,32767,32767,32767,32767,32767
8980000,32767,32767,32767,32767,32767,32767
8984000,32767,32767,32767,32767,32767,32767
8988000,32767,32767,32767,32767,0,32767
8992000,32767,32767,32767,32767,32767,32767
8996000,32767,32767,32767,32767,32767,32767
9000000,32767,32767,32767,32767,32767,32767
9004000,32767,32767,32767,32767,32767,32767
9008000,32767,32767,32767,32767,32767,32767
9012000,32767,32767,32767,32767,-40,32767
9016000,32767,32767,32767,32767,32767,32767
9020000,32767,32767,32767,32767,32767,32767
9024000,32767,32767,32767,32767,32767,32767
9028000,32767,32767,32767,32767,32767,32767
9032000,32767,32767,32767,32767,32767,32767
9036000,32767,32767,32767,-40,-40,32767
9040000,32767,32767,32767,32767,32767,32767
9044000,32767,32767,32767,32767,32767,32767
9048000,32767,32767,32767,32767,32767,32767
9052000,32767,32767,32767,32767,32767,32767
9056000,32767,32767,32767,32767,-40,32767
9060000,32767,32767,32767,32767,32767,32767
9064000,32767,32767,32767,32767,32767,32767
9068000,32767,32767,32767,32767,32767,32767
9072000,32767,32767,32767,32767,32767,32767
9076000,32767,32767,32767,32767,32767,32767
9080000,32767,32767,32767,32767,-40,32767
9084000,32767,32767,32767,32767,32767,32767
9088000,32767,32767,32767,32767,32767,32767
9092000,32767,32767,32767,0,32767,32767
9096000,32767,32767,32767,32767,32767,32767
9100000,32767,32767,32767,32767,-40,32767
9104000,32767,32767,32767,32767,32767,32767
9108000,32767,32767,32767,32767,32767,32767
9112000,32767,32767,32767,32767,32767,32767
9116000,32767,32767,32767,32767,32767,32767
9120000,32767,32767,32767,32767,32767,32767
9124000,32767,32767,32767,32767,-40,32767
9128000,32767,32767,32767,32767,32767,32767
9132000,32767,32767,32767,32767,32767,32767
9136000,32767,32767,32767,32767,32767,32767
9140000,32767,32767,32767,32767,0,32767
9144000,32767,32767,32767,32767,32767,32767
9148000,32767,32767,32767,32767,32767,32767
9152000,32767,32767,32767,32767,32767,32767
9156000,32767,32767,32767,32767,32767,32767
9160000,32767,32767,32767,-40,32767,32767
9164000,32767,32767,32767,32767,32767,32767
9168000,32767,32767,32767,32767,-40,32767
9172000,32767,32767,32767,32767,32767,32767
9176000,32767,32767,32767,32767,32767,32767
9180000,32767,32767,32767,32767,32767,32767
9184000,32767,32767,32767,32767,32767,32767
9188000,32767,32767,32767,32767,-40,32767
9192000,32767,32767,32767,32767,32767,32767
9196000,32767,32767,32767,32767,32767,32767
9200000,32767,32767,32767,32767,32767,32767
9204000,32767,32767,32767,32767,32767,32767
9208000,32767,32767,32767,32767,32767,32767
9212000,32767,32767,32767,32767,-40,32767
9216000,32767,32767,32767,32767,32767,32767
9220000,32767,32767,32767,32767,32767,32767
9224000,32767,32767,32767,-40,32767,32767
9228000,32767,32767,32767,32767,32767,32767
9232000,32767,32767,32767,32767,-40,32767
9236000,32767,32767,32767,32767,32767,32767
9240000,32767,32767,32767,32767,32767,32767
9244000,32767,32767,32767,32767,32767,32767
9248000,32767,32767,32767,32767,32767,32767
9252000,32767,32767,32767,32767,32767,32767
9256000,32767,32767,32767,32767,-40,32767
9260000,32767,32767,32767,32767,32767,32767
9264000,32767,32767,32767,32767,32767,32767
9268000,32767,32767,32767,32767,32767,32767
9272000,32767,32767,32767,32767,32767,32767
9276000,32767,32767,32767,32767,-40,32767
9280000,32767,32767,32767,32767,32767,32767
9284000,32767,32767,32767,32767,32767,32767
9288000,32767,32767,32767,-40,32767,32767
9292000,32767,32767,32767,32767,32767,32767
9296000,32767,32767,32767,32767,32767,32767
9300000,32767,32767,32767,32767,-40,32767
9304000,32767,32767,32767,32767,32767,32767
9308000,32767,32767,32767,32767,32767,32767
9312000,32767,32767,32767,32767,32767,32767
9316000,32767,32767,32767,32767,0,32767
9320000,32767,32767,32767,32767,32767,32767
9324000,32767,32767,32767,32767,32767,32767
9328000,32767,32767,32767,32767,32767,32767
9332000,32767,32767,32767,32767,32767,32767
9336000,32767,32767,32767,32767,32767,32767
9340000,32767,32767,32767,32767,32767,32767
9344000,32767,32767,32767,0,-40,32767
9348000,32767,32767,32767,32767,32767,32767
9352000,32767,32767,32767,32767,32767,32767
9356000,32767,32767,32767,32767,32767,32767
9360000,32767,32767,32767,32767,32767,32767
9364000,32767,32767,32767,32767,-40,32767
9368000,32767,32767,32767,32767,32767,32767
9372000,32767,32767,32767,32767,32767,32767
9376000,32767,32767,32767,32767,32767,32767
9380000,32767,32767,32767,32767,32767,32767
9384000,32767,32767,32767,32767,0,32767
9388000,32767,32767,32767,32767,32767,32767
9392000,32767,32767,32767,32767,32767,32767
9396000,32767,32767,32767,32767,32767,32767
9400000,32767,32767,32767,32767,32767,32767
9404000,32767,32767,32767,32767,32767,32767
9408000,32767,32767,32767,32767,-40,32767
9412000,32767,32767,32767,-40,32767,32767
9416000,32767,32767,32767,32767,32767,32767
9420000,32767,32767,32767,32767,32767,32767
9424000,32767,32767,32767,32767,32767,32767
9428000,32767,32767,32767,32767,32767,32767
9432000,32767,32767,32767,32767,-40,32767
9436000,32767,32767,32767,32767,32767,32767
9440000,32767,32767,32767,32767,32767,32767
9444000,32767,32767,32767,32767,32767,32767
9448000,32767,32767,32767,32767,32767,32767
9452000,32767,32767,32767,32767,-40,32767
9456000,32767,32767,32767,32767,32767,32767
9460000,32767,32767,32767,32767,32767,32767
9464000,32767,32767,32767,32767,32767,32767
9468000,32767,32767,32767,32767,32767,32767
9472000,32767,32767,32767,32767,32767,32767
9476000,32767,32767,32767,-40,-40,32767
9480000,32767,32767,32767,32767,32767,32767
9484000,32767,32767,32767,32767,32767,32767
9488000,32767,32767,32767,32767,32767,32767
9492000,32767,32767,32767,32767,32767,32767
9496000,32767,32767,32767,32767,-40,32767
9500000,32767,32767,32767,32767,32767,32767
9504000,32767,32767,32767,32767,32767,32767
9508000,32767,32767,32767,32767,32767,32767
9512000,32767,32767,32767,32767,32767,32767
9516000,32767,32767,32767,32767,0,32767
9520000,32767,32767,32767,32767,32767,32767
9524000,32767,32767,32767,32767,32767,32767
9528000,32767,32767,32767,32767,32767,32767
9532000,32767,32767,32767,32767,32767,32767
9536000,32767,32767,32767,0,0,32767
9540000,32767,32767,32767,32767,32767,32767
9544000,32767,32767,32767,32767,32767,32767
9548000,32767,32767,32767,32767,32767,32767
9552000,32767,32767,32767,32767,32767,32767
9556000,32767,32767,32767,32767,32767,32767
9560000,32767,32767,32767,32767,0,32767
9564000,32767,32767,32767,32767,32767,32767
9568000,32767,32767,32767,32767,32767,32767
9572000,32767,32767,32767,32767,32767,32767
9576000,32767,32767,32767,32767,32767,32767
9580000,32767,32767,32767,32767,32767,32767
9584000,32767,32767,32767,32767,-40,32767
9588000,32767,32767,32767,32767,32767,32767
9592000,32767,32767,32767,32767,32767,32767
9596000,32767,32767,32767,32767,32767,32767
9600000,32767,32767,32767,-40,32767,32767
9604000,32767,32767,32767,32767,32767,32767
9608000,32767,32767,32767,32767,-40,32767
9612000,32767,32767,32767,32767,32767,32767
9616000,32767,32767,32767,32767,32767,32767
9620000,32767,32767,32767,32767,32767,32767
9624000,32767,32767,32767,32767,32767,32767
9628000,32767,32767,32767,32767,-40,32767
9632000,32767,32767,32767,32767,32767,32767
9636000,32767,32767,32767,32767,32767,32767
9640000,32767,32767,32767,32767,32767,32767
9644000,32767,32767,32767,32767,32767,32767
9648000,32767,32767,32767,32767,0,32767
9652000,32767,32767,32767,32767,32767,32767
9656000,32767,32767,32767,32767,32767,32767
9660000,32767,32767,32767,32767,32767,32767
9664000,32767,32767,32767,-40,32767,32767
9668000,32767,32767,32767,32767,32767,32767
9672000,32767,32767,32767,32767,-40,32767
9676000,32767,32767,32767,32767,32767,32767
9680000,32767,32767,32767,32767,32767,32767
9684000,32767,32767,32767,32767,32767,32767
9688000,32767,32767,32767,32767,32767,32767
9692000,32767,32767,32767,32767,32767,32767
9696000,32767,32767,32767,32767,-40,32767
9700000,32767,32767,32767,32767,32767,32767
9704000,32767,32767,32767,32767,32767,32767
9708000,32767,32767,32767,32767,32767,32767
9712000,32767,32767,32767,32767,0,32767
9716000,32767,32767,32767,32767,32767,32767
9720000,32767,32767,32767,32767,32767,32767
9724000,32767,32767,32767,32767,32767,32767
9728000,32767,32767,32767,-40,32767,32767
9732000,32767,32767,32767,32767,32767,32767
9736000,32767,32767,32767,32767,32767,32767
9740000,32767,32767,32767,32767,-40,32767
9744000,32767,32767,32767,32767,32767,32767
9748000,32767,32767,32767,32767,32767,32767
9752000,32767,32767,32767,32767,32767,32767
9756000,32767,32767,32767,32767,0,32767
9760000,32767,32767,32767,32767,32767,32767
9764000,32767,32767,32767,32767,32767,32767
9768000,32767,32767,32767,32767,32767,32767
9772000,32767,32767,32767,32767,32767,32767
9776000,32767,32767,32767,32767,32767,32767
9780000,32767,32767,32767,32767,0,32767
9784000,32767,32767,32767,32767,32767,32767
9788000,32767,32767,32767,32767,32767,32767
9792000,32767,32767,32767,-40,32767,32767
9796000,32767,32767,32767,32767,32767,32767
9800000,32767,32767,32767,32767,0,32767
9804000,32767,32767,32767,32767,32767,32767
9808000,32767,32767,32767,32767,32767,32767
9812000,32767,32767,32767,32767,32767,32767
9816000,32767,32767,32767,32767,32767,32767
9820000,32767,32767,32767,32767,32767,32767
9824000,32767,32767,32767,32767,32767,32767
9828000,32767,32767,32767,32767,-40,32767
9832000,32767,32767,32767,32767,32767,32767
9836000,32767,32767,32767,32767,32767,32767
9840000,32767,32767,32767,32767,32767,32767
9844000,32767,32767,32767,32767,32767,32767
9848000,32767,32767,32767,32767,-40,32767
9852000,32767,32767,32767,-40,32767,32767
9856000,32767,32767,32767,32767,32767,32767
9860000,32767,32767,32767,32767,32767,32767
9864000,32767,32767,32767,32767,32767,32767
9868000,32767,32767,32767,32767,32767,32767
9872000,32767,32767,32767,32767,-40,32767
9876000,32767,32767,32767,32767,32767,32767
9880000,32767,32767,32767,32767,32767,32767
9884000,32767,32767,32767,32767,32767,32767
9888000,32767,32767,32767,32767,32767,32767
9892000,32767,32767,32767,32767,-40,32767
9896000,32767,32767,32767,32767,32767,32767
9900000,32767,32767,32767,32767,32767,32767
9904000,32767,32767,32767,32767,32767,32767
9908000,32767,32767,32767,32767,32767,32767
9912000,32767,32767,32767,0,0,32767
9916000,32767,32767,32767,32767,32767,32767
9920000,32767,32767,32767,32767,32767,32767
9924000,32767,32767,32767,32767,32767,32767
9928000,32767,32767,32767,32767,32767,32767
9932000,32767,32767,32767,32767,32767,32767
9936000,32767,32767,32767,32767,-40,32767
9940000,32767,32767,32767,32767,32767,32767
9944000,32767,32767,32767,32767,32767,32767
9948000,32767,32767,32767,32767,32767,32767
9952000,32767,32767,32767,32767,32767,32767
9956000,32767,32767,32767,32767,0,32767
9960000,32767,32767,32767,32767,32767,32767
9964000,32767,32767,32767,32767,32767,32767
9968000,32767,32767,32767,32767,32767,32767
9972000,32767,32767,32767,32767,32767,32767
9976000,32767,32767,32767,32767,32767,32767
9980000,32767,32767,32767,-40,-40,32767
9984000,32767,32767,32767,32767,32767,32767
9988000,32767,32767,32767,32767,32767,32767
9992000,32767,32767,32767,32767,32767,32767
9996000,32767,32767,32767,32767,32767,32767
10000000,32767,32767,32767,32767,32767,32767
10004000,32767,32767,32767,32767,-40,32767
10008000,32767,32767,32767,32767,32767,32767
10012000,32767,32767,32767,32767,32767,32767
10016000,32767,32767,32767,32767,32767,32767
10020000,32767,32767,32767,32767,32767,32767
10024000,32767,32767,32767,32767,-40,32767
10028000,32767,32767,32767,32767,32767,32767
10032000,32767,32767,32767,32767,32767,32767
10036000,32767,32767,32767,32767,32767,32767
10040000,32767,32767,32767,0,32767,32767
10044000,32767,32767,32767,32767,32767,32767
10048000,32767,32767,32767,32767,-40,32767
10052000,32767,32767,32767,32767,32767,32767
10056000,32767,32767,32767,32767,32767,32767
10060000,32767,32767,32767,32767,32767,32767
10064000,32767,32767,32767,32767,32767,32767
10068000,32767,32767,32767,32767,-40,32767
10072000,32767,32767,32767,32767,32767,32767
10076000,32767,32767,32767,32767,32767,32767
10080000,32767,32767,32767,32767,32767,32767
10084000,32767,32767,32767,32767,32767,32767
10088000,32767,32767,32767,32767,32767,32767
10092000,32767,32767,32767,32767,-40,32767
10096000,32767,32767,32767,32767,32767,32767
10100000,32767,32767,32767,32767,32767,32767
10104000,32767,32767,32767,-40,32767,32767
10108000,32767,32767,32767,32767,0,32767
10112000,32767,32767,32767,32767,32767,32767
10116000,32767,32767,32767,32767,32767,32767
10120000,32767,32767,32767,32767,32767,32767
10124000,32767,32767,32767,32767,32767,32767
10128000,32767,32767,32767,32767,32767,32767
10132000,32767,32767,32767,32767,0,32767
10136000,32767,32767,32767,32767,32767,32767
10140000,32767,32767,32767,32767,32767,32767
10144000,32767,32767,32767,32767,32767,32767
10148000,32767,32767,32767,32767,32767,32767
10152000,32767,32767,32767,32767,32767,32767
10156000,32767,32767,32767,32767,-40,32767
10160000,32767,32767,32767,32767,32767,32767
10164000,32767,32767,32767,0,32767,32767
10168000,32767,32767,32767,32767,32767,32767
10172000,32767,32767,32767,32767,32767,32767
10176000,32767,32767,32767,32767,32767,32767
10180000,32767,32767,32767,32767,-40,32767
10184000,32767,32767,32767,32767,32767,32767
10188000,32767,32767,32767,32767,32767,32767
10192000,32767,32767,32767,32767,32767,32767
10196000,32767,32767,32767,32767,32767,32767
10200000,32767,32767,32767,32767,-40,32767
10204000,32767,32767,32767,32767,32767,32767
10208000,32767,32767,32767,32767,32767,32767
10212000,32767,32767,32767,32767,32767,32767
10216000,32767,32767,32767,32767,32767,32767
10220000,32767,32767,32767,32767,32767,32767
10224000,32767,32767,32767,32767,-40,32767
10228000,32767,32767,32767,32767,32767,32767
10232000,32767,32767,32767,-40,32767,32767
10236000,32767,32767,32767,32767,32767,32767
10240000,32767,32767,32767,32767,32767,32767
10244000,32767,32767,32767,32767,-40,32767
10248000,32767,32767,32767,32767,32767,32767
10252000,32767,32767,32767,32767,32767,32767
10256000,32767,32767,32767,32767,32767,32767
10260000,32767,32767,32767,32767,32767,32767
10264000,32767,32767,32767,32767,32767,32767
10268000,32767,32767,32767,32767,-40,32767
10272000,32767,32767,32767,32767,32767,32767
10276000,32767,32767,32767,32767,32767,32767
10280000,32767,32767,32767,32767,32767,32767
10284000,32767,32767,32767,32767,0,32767
10288000,32767,32767,32767,32767,32767,32767
10292000,32767,32767,32767,0,32767,32767
10296000,32767,32767,32767,32767,32767,32767
10300000,32767,32767,32767,32767,32767,32767
10304000,32767,32767,32767,32767,32767,32767
10308000,32767,32767,32767,32767,0,32767
10312000,32767,32767,32767,32767,32767,32767
10316000,32767,32767,32767,32767,32767,32767
10320000,32767,32767,32767,32767,32767,32767
10324000,32767,32767,32767,32767,32767,32767
10328000,32767,32767,32767,32767,0,32767
10332000,32767,32767,32767,32767,32767,32767
10336000,32767,32767,32767,32767,32767,32767
10340000,32767,32767,32767,32767,32767,32767
10344000,32767,32767,32767,32767,32767,32767
10348000,32767,32767,32767,32767,32767,32767
10352000,32767,32767,32767,32767,32767,32767
10356000,32767,32767,32767,-40,-40,32767
10360000,32767,32767,32767,32767,32767,32767
10364000,32767,32767,32767,32767,32767,32767
10368000,32767,32767,32767,32767,32767,32767
10372000,32767,32767,32767,32767,0,32767
10376000,32767,32767,32767,32767,32767,32767
10380000,32767,32767,32767,32767,32767,32767
10384000,32767,32767,32767,32767,32767,32767
10388000,32767,32767,32767,32767,32767,32767
10392000,32767,32767,32767,32767,32767,32767
10396000,32767,32767,32767,32767,0,32767
10400000,32767,32767,32767,32767,32767,32767
10404000,32767,32767,32767,32767,32767,32767
10408000,32767,32767,32767,32767,32767,32767
10412000,32767,32767,32767,32767,32767,32767
10416000,32767,32767,32767,32767,0,32767
10420000,32767,32767,32767,-40,32767,32767
10424000,32767,32767,32767,32767,32767,32767
10428000,32767,32767,32767,32767,32767,32767
10432000,32767,32767,32767,32767,32767,32767
10436000,32767,32767,32767,32767,32767,32767
10440000,32767,32767,32767,32767,0,32767
10444000,32767,32767,32767,32767,32767,32767
10448000,32767,32767,32767,32767,32767,32767
10452000,32767,32767,32767,32767,32767,32767
10456000,32767,32767,32767,32767,32767,32767
10460000,32767,32767,32767,32767,32767,32767
10464000,32767,32767,32767,32767,-40,32767
10468000,32767,32767,32767,32767,32767,32767
10472000,32767,32767,32767,32767,32767,32767
10476000,32767,32767,32767,32767,32767,32767
10480000,32767,32767,32767,0,32767,32767
10484000,32767,32767,32767,32767,32767,32767
10488000,32767,32767,32767,32767,-40,32767
10492000,32767,32767,32767,32767,32767,32767
10496000,32767,32767,32767,32767,32767,32767
10500000,32767,32767,32767,32767,32767,32767
10504000,32767,32767,32767,32767,32767,32767
10508000,32767,32767,32767,32767,-40,32767
10512000,32767,32767,32767,32767,32767,32767
10516000,32767,32767,32767,32767,32767,32767
10520000,32767,32767,32767,32767,32767,32767
10524000,32767,32767,32767,32767,32767,32767
10528000,32767,32767,32767,32767,32767,32767
10532000,32767,32767,32767,32767,-40,32767
10536000,32767,32767,32767,32767,32767,32767
10540000,32767,32767,32767,32767,32767,32767
10544000,32767,32767,32767,32767,32767,32767
10548000,32767,32767,32767,-40,32767,32767
10552000,32767,32767,32767,32767,-40,32767
10556000,32767,32767,32767,32767,32767,32767
10560000,32767,32767,32767,32767,32767,32767
10564000,32767,32767,32767,32767,32767,32767
10568000,32767,32767,32767,32767,32767,32767
10572000,32767,32767,32767,32767,0,32767
10576000,32767,32767,32767,32767,32767,32767
10580000,32767,32767,32767,32767,32767,32767
10584000,32767,32767,32767,32767,32767,32767
10588000,32767,32767,32767,32767,32767,32767
10592000,32767,32767,32767,32767,32767,32767
10596000,32767,32767,32767,32767,-40,32767
10600000,32767,32767,32767,32767,32767,32767
10604000,32767,32767,32767,32767,32767,32767
10608000,32767,32767,32767,-40,32767,32767
10612000,32767,32767,32767,32767,32767,32767
10616000,32767,32767,32767,32767,32767,32767
10620000,32767,32767,32767,32767,-40,32767
10624000,32767,32767,32767,32767,32767,32767
10628000,32767,32767,32767,32767,32767,32767
10632000,32767,32767,32767,32767,32767,32767
10636000,32767,32767,32767,32767,32767,32767
10640000,32767,32767,32767,32767,-40,32767
10644000,32767,32767,32767,32767,32767,32767
10648000,32767,32767,32767,32767,32767,32767
10652000,32767,32767,32767,32767,32767,32767
10656000,32767,32767,32767,32767,32767,32767
10660000,32767,32767,32767,32767,32767,32767
10664000,32767,32767,32767,32767,-40,32767
10668000,32767,32767,32767,32767,32767,32767
10672000,32767,32767,32767,-40,32767,32767
10676000,32767,32767,32767,32767,32767,32767
10680000,32767,32767,32767,32767,0,32767
10684000,32767,32767,32767,32767,32767,32767
10688000,32767,32767,32767,32767,32767,32767
10692000,32767,32767,32767,32767,32767,32767
10696000,32767,32767,32767,32767,32767,32767
10700000,32767,32767,32767,32767,32767,32767
10704000,32767,32767,32767,32767,0,32767
10708000,32767,32767,32767,32767,32767,32767
10712000,32767,32767,32767,32767,32767,32767
10716000,32767,32767,32767,32767,32767,32767
10720000,32767,32767,32767,32767,32767,32767
10724000,32767,32767,32767,32767,0,32767
10728000,32767,32767,32767,32767,32767,32767
10732000,32767,32767,32767,32767,32767,32767
10736000,32767,32767,32767,-40,32767,32767
10740000,32767,32767,32767,32767,32767,32767
10744000,32767,32767,32767,32767,32767,32767
10748000,32767,32767,32767,32767,32767,32767
10752000,32767,32767,32767,32767,-40,32767
10756000,32767,32767,32767,32767,32767,32767
10760000,32767,32767,32767,32767,32767,32767
10764000,32767,32767,32767,32767,32767,32767
10768000,32767,32767,32767,32767,32767,32767
10772000,32767,32767,32767,32767,-40,32767
10776000,32767,32767,32767,32767,32767,32767
10780000,32767,32767,32767,32767,32767,32767
10784000,32767,32767,32767,32767,32767,32767
10788000,32767,32767,32767,32767,32767,32767
10792000,32767,32767,32767,32767,0,32767
10796000,32767,32767,32767,32767,32767,32767
10800000,32767,32767,32767,-40,32767,32767
10804000,32767,32767,32767,32767,32767,32767
10808000,32767,32767,32767,32767,32767,32767
10812000,32767,32767,32767,32767,32767,32767
10816000,32767,32767,32767,32767,-40,32767
10820000,32767,32767,32767,32767,32767,32767
10824000,32767,32767,32767,32767,32767,32767
10828000,32767,32767,32767,32767,32767,32767
10832000,32767,32767,32767,32767,32767,32767
10836000,32767,32767,32767,32767,32767,32767
